NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
21,30-01-2022,100630,"Cereals, rice, semi-milled or wholly milled, whether or not polished or glazed",XIAMEN CONVERGENCE & HARVEST INDUSTRY CO.LTD.,"UNIT 2211, NO.474, XINLIN BAY ROAD , JIMEI DISTRICT, XIAMEN , CHINA P.C : 361022",China,China,.,.,.,.,DRRK FOODS (PVT) LTD.,,India,0.00,0.00,,0.00,,29374.00,Kg.,540.00,BG,"RICE (SHORT, MEDIUM OR LONG GRAIN), SEMI OR WHOLLY MILLED",0.00,,,,,,XIAMEN,CALCUTTA,,,0.00,,,,,,,,,1,1
22,30-01-2022,100630,"Cereals, rice, semi-milled or wholly milled, whether or not polished or glazed",XIAMEN CONVERGENCE & HARVEST INDUSTRY CO.LTD.,"UNIT 2211, NO.474, XINLIN BAY ROAD , JIMEI DISTRICT, XIAMEN , CHINA P.C : 361022",China,China,.,.,.,.,DRRK FOODS (PVT) LTD.,,India,0.00,0.00,,0.00,,29239.00,Kg.,540.00,BG,"RICE (SHORT, MEDIUM OR LONG GRAIN), SEMI OR WHOLLY MILLED",0.00,,,,,,XIAMEN,CALCUTTA,,,0.00,,,,,,,,,1,1
23,30-01-2022,100630,"Cereals, rice, semi-milled or wholly milled, whether or not polished or glazed",XIAMEN CONVERGENCE & HARVEST INDUSTRY CO.LTD.,"UNIT 2211, NO.474, XINLIN BAY ROAD , JIMEI DISTRICT, XIAMEN , CHINA P.C : 361022",China,China,.,.,.,.,DRRK FOODS (PVT) LTD,,India,0.00,0.00,,0.00,,29284.00,Kg.,540.00,BG,"RICE (SHORT, MEDIUM OR LONG GRAIN), SEMI OR WHOLLY MILLED",0.00,,,,,,XIAMEN,CALCUTTA,,,0.00,,,,,,,,,1,1
24,30-01-2022,100630,"Cereals, rice, semi-milled or wholly milled, whether or not polished or glazed",XIAMEN CONVERGENCE & HARVEST INDUSTRY CO.LTD.,"UNIT 2211, NO.474, XINLIN BAY ROAD , JIMEI DISTRICT, XIAMEN , CHINA P.C : 361022",China,China,.,.,.,.,DRRK FOODS (PVT) LTD,,India,0.00,0.00,,0.00,,29334.00,Kg.,540.00,BG,"RICE (SHORT, MEDIUM OR LONG GRAIN), SEMI OR WHOLLY MILLED",0.00,,,,,,XIAMEN,CALCUTTA,,,0.00,,,,,,,,,1,1
25,30-01-2022,10063020,Basmati Rice,AREEJ AL FERDOUS. FOR INTERNATIONAL,.,Iraq,Iraq,.,.,.,.,SHIV SHAKTI INTER GLOBE EXPORTS PRIVATE LIMITED,"578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,219300.00,0.00,USD,0.00,,0.00,,255.00,MTS,1121 INDIAN BASMATI SELLA RICE PACKED IN,0.00,,,,,,Umm Qasr,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
26,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),OM SHYAM SUPPLIERS,.,Nepal,Nepal,.,.,.,.,SHREE RAMESHWAR LAL FOODS PRIVATE LIMITED,"BHINGA ROAD  KALPIPARA ,BAHRAICH - U.P. ,PIN-271801 ,05252-232128, 233394 ,",India,719100.00,0.00,INR,0.00,,0.00,,34000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
27,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ARIHANT ENTERPRISES,.,Nepal,Nepal,.,.,.,.,JMP INDUSTRY PRIVATE LIMITED,"15/2,MADAN MOHAN MALVIYA MARG   ,LUCKNOW UP ,PIN-226001 ,09005071437 ,",India,1028500.00,0.00,INR,0.00,,0.00,,340.00,QTL,RICE STEAM DILDAR BRANDED ( NON BASMATI,0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
28,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),JAI BHAGWATI CHURA TATHA BHUJA,.,Nepal,Nepal,.,.,.,.,B M FOODS,", , , ,",India,699300.00,0.00,INR,0.00,,0.00,,30000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
29,30-01-2022,10063020,Basmati Rice,L.G.INTERNATIONAL TRADING CO PVT,.,Nepal,NP - Nepal,.,.,.,.,ADANI WILMAR LIMITED,"FORTUNE HOUSE NR.NAVRANGPURARAILWAY CROSSING NAVRANGPURA   ,AHMEDABAD ,380009 ,6565555/6565500 ,INFO@ADANIGROUP.COM",India,760000.00,0.00,INR,0.00,,0.00,,500.00,NOS,FORTUNE EVERYDAY BASMATI RICE EXP FOR EV,0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
30,30-01-2022,10063010,"Rice, parboiled",BALAJI ENTERPRISES PVT.LTD.,"1 ADARSHNAGAR,WARD NO 13",Nepal,Nepal,977-9851122346,.,NISHANT.ARIHANT@GMAIL.COM,.,SHAKAMBARI ENTERPRISES,"S/O SITARAM AGRAWAL,  AT- HARSIDDHI BAZAR, HARSIDDHI, ,EAST CHAMPARAN / BIHAR. ,PIN-0 ,06255220620 ,shakambarienterprises121@gmail.com",India,56000000.00,0.00,INR,0.00,,0.00,,28000.00,KGS,BROKEN RICE (NON BASMATI),0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
31,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MUSKAN TRADERS NEPAL,.,Nepal,NP - Nepal,.,.,.,.,GANGA AGRO INDUSTRIES,"BHINGA ROAD  KALPIPARA ,BAHRAICH UP ,PIN-271801 ,05252 - 228431, 228258, 9415036534 ,",India,1037000.00,0.00,INR,0.00,,0.00,,34000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
32,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),HIMCHULI INTERNATIONAL-NEPAL,.,Nepal,Nepal,.,.,.,.,KRISHNA MOHAN FOODS PRIVATE LIMITED,"626,GULAM ALI PURA   ,BAHRAICH UP ,PIN-271801 ,05252-228042 ,",India,1071000.00,0.00,INR,0.00,,0.00,,340.00,QTL,RICE ( NON BASMATI ),0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
33,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),HANUMAN JI KHADYA BHANDAR,.,Nepal,Nepal,.,.,.,.,DWARIKA RICE MILL LIMITED,"PLOT NO. D-3, SITE NO.1,  INDUSTRIAL AREA, ,UNNAO, U.P. ,PIN-209801 , ,",India,1045500.00,0.00,INR,0.00,,0.00,,340.00,QTL,RICE ( NON BASMATI ),0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
34,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SHIJAN AGRO PACKAGING INDUSTRIES,.,Nepal,Nepal,.,.,.,.,POOJA MINI MODERN RICE MILL,"NADIHA ROAD, SHANTI NAGAR,UTTARIPU  RA, BILHAUR ,KANPUR,UTTAR PRADESH ,PIN-209210 ,918806208877 ,9impexsolution@gmail.com",India,987700.00,0.00,INR,0.00,,0.00,,340.00,QTL,RICE STEAM NON BASMATI,0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
35,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAGAR MATHA AGRO TRADING PVTLTD.,.,Nepal,Nepal,.,.,.,.,JAI BHARAT INDUSTRIES,"SHAHJAHANPUR ROAD   ,HARDOI.U.P. ,PIN-241001 ,05852232180 ,prakash.jaibharat@gmail.com",India,1032240.00,0.00,INR,0.00,,0.00,,330.00,QTL,"RICE GRADE ""A"" (EXPORT) STEAM SONA MANS",0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
36,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAGAR MATHA AGRO TRADING PVTLTD.,.,Nepal,Nepal,.,.,.,.,RIPURAJ AGRO PRIVATE LIMITED,"MAIN ROAD,  NEAR HAZARIMAL HIGH SCHOOL, RAXAUL, ,EAST CHAMPARAN / BIHAR ,PIN-845305 ,06255-221031 ,gupta_diesel@yahoo.co.in",India,1081500.00,0.00,INR,0.00,,0.00,,1400.00,NOS,RAPL PREMIUM BPT STEAM RICE -25 ( NON BR,0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
37,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SUVASH TRADERS (P)LTD.,.,Nepal,NP - Nepal,.,.,.,.,MAA VINDHYA WASINI RICE MILL,"VILLAGE-MOHAON,,POST-MAHARAJGANJ,   ,GHAZIPUR,UTTAR PRADESH ,PIN-233001 ,919450956861 ,shrawan.singh49@gmail.com",India,942000.00,0.00,INR,0.00,,0.00,,300.00,QTL,RICE COMMON (NON BASMATI RICE),0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
38,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),GAHSEL STORE,.,Bhutan,Bhutan,.,.,.,.,JPC RICE MILL,", , , ,",India,181500.00,0.00,INR,0.00,,0.00,,7500.00,KGS,RAW RICE (20KGS),0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
39,30-01-2022,10063010,"Rice, parboiled",SONAM DHENDUP ENTERPRISE,.,Bhutan,Bhutan,.,.,.,.,Shah Traders,", , , ,",India,427630.00,0.00,INR,0.00,,0.00,,410.00,NOS,RICE 20KG,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
40,30-01-2022,10063010,"Rice, parboiled",SONAM DHANDUP ENTERPRISE,.,Bhutan,BT - Bhutan,.,.,.,.,Shah Traders,", , , ,",India,568150.00,0.00,INR,0.00,,0.00,,550.00,NOS,RICE 20KG,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
41,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),GYELTSHEN TSHONGKHANG,.,Bhutan,Bhutan,.,.,.,.,MANOJ STORES,", , , ,",India,294750.00,0.00,INR,0.00,,0.00,,112.50,QTL,RICE (UNBRANDED) 450PKT,0.00,,,,,,SAMSTE BHUTAN,CHAMURCHI (INCHMB),,,0.00,,,,,,,,,0,0
42,30-01-2022,100630,"Cereals, rice, semi-milled or wholly milled, whether or not polished or glazed",XIAMEN CONVERGENCE & HARVEST INDUSTRY CO.LTD.,"UNIT 2211, NO.474, XINLIN BAY ROAD , JIMEI DISTRICT, XIAMEN , CHINA P.C : 361022",China,China,.,.,.,.,DRRK FOODS (PVT) LTD,,India,0.00,0.00,,0.00,,29244.00,Kg.,540.00,BG,"RICE (SHORT, MEDIUM OR LONG GRAIN), SEMI OR WHOLLY MILLED",0.00,,,,,,XIAMEN,CALCUTTA,,,0.00,,,,,,,,,1,1
43,30-01-2022,100630,"Cereals, rice, semi-milled or wholly milled, whether or not polished or glazed",XIAMEN CONVERGENCE & HARVEST INDUSTRY CO.LTD.,"UNIT 2211, NO.474, XINLIN BAY ROAD , JIMEI DISTRICT, XIAMEN , CHINA P.C : 361022",China,China,.,.,.,.,DRRK FOODS (PVT) LTD.,,India,0.00,0.00,,0.00,,29214.00,Kg.,540.00,BG,"RICE (SHORT, MEDIUM OR LONG GRAIN), SEMI OR WHOLLY MILLED",0.00,,,,,,XIAMEN,CALCUTTA,,,0.00,,,,,,,,,1,1
44,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),BABA VISHWANATH TRADERS,.,Nepal,Nepal,.,.,.,.,GANESH AGROUDYOG PRIVATE LIMITED,", , , ,",India,612000.00,0.00,INR,0.00,,0.00,,340.00,QTL,NON BASMATI BROKEN,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
45,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DURGA TRADING SUPPLIERS,.,Nepal,Nepal,.,.,.,.,JMP INDUSTRY PRIVATE LIMITED,"15/2,MADAN MOHAN MALVIYA MARG   ,LUCKNOW UP ,PIN-226001 ,09005071437 ,",India,1028500.00,0.00,INR,0.00,,0.00,,340.00,QTL,RICE STEAM DILDAR BRANDED ( NON BASMATI,0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
46,30-01-2022,10063020,Basmati Rice,LG INTERNATIONAL TRADING CO. PVTLTD.,.,Nepal,Nepal,.,.,.,.,ADANI WILMAR LIMITED,"FORTUNE HOUSE NR.NAVRANGPURARAILWAY CROSSING NAVRANGPURA   ,AHMEDABAD ,380009 ,6565555/6565500 ,INFO@ADANIGROUP.COM",India,288000.00,0.00,INR,0.00,,0.00,,150.00,NOS,FORTUNE BIRYANI SPECIAL BASMATI RICE EX,0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
47,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MADHU FOODS PVTLTD.,.,Nepal,Nepal,.,.,.,.,POOJA MINI MODERN RICE MILL,"NADIHA ROAD, SHANTI NAGAR,UTTARIPU  RA, BILHAUR ,KANPUR,UTTAR PRADESH ,PIN-209210 ,918806208877 ,9impexsolution@gmail.com",India,824500.00,0.00,INR,0.00,,0.00,,34.00,MTS,RICE STEAM (RESORT) NON BASMATI RICE,0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
48,30-01-2022,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ANURAG TRADING - NEPAL,.,Nepal,NP - Nepal,.,.,.,.,GANGA AGRO INDUSTRIES,"BHINGA ROAD  KALPIPARA ,BAHRAICH UP ,PIN-271801 ,05252 - 228431, 228258, 9415036534 ,",India,1037000.00,0.00,INR,0.00,,0.00,,34000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
